Date,D4,D3,D2,D1,D0,None
12/30/2014,0.00,0.00,0.00,0.00,0.00,100.00
12/23/2014,0.00,0.00,0.00,0.00,0.00,100.00
12/16/2014,0.00,0.00,0.00,0.00,0.00,100.00
12/09/2014,0.00,0.00,0.00,0.00,0.00,100.00
12/02/2014,0.00,0.00,0.00,0.00,0.00,100.00
11/25/2014,0.00,0.00,0.00,0.00,0.00,100.00
11/18/2014,0.00,0.00,0.00,0.00,0.26,99.74
11/11/2014,0.00,0.00,0.00,0.00,0.26,99.74
11/04/2014,0.00,0.00,0.00,0.00,2.82,97.18
10/28/2014,0.00,0.00,0.00,0.00,2.82,97.18
10/21/2014,0.00,0.00,0.00,0.00,2.82,97.18
10/14/2014,0.00,0.00,0.00,0.00,2.82,97.18
10/07/2014,0.00,0.00,0.00,0.00,2.82,97.18
09/30/2014,0.00,0.00,0.00,0.00,2.82,97.18
09/23/2014,0.00,0.00,0.00,0.00,2.82,97.18
09/16/2014,0.00,0.00,0.00,0.00,2.82,97.18
09/09/2014,0.00,0.00,0.00,0.00,4.92,95.08
09/02/2014,0.00,0.00,0.00,0.00,4.51,95.49
08/26/2014,0.00,0.00,0.00,0.00,7.33,92.67
08/19/2014,0.00,0.00,0.00,0.00,26.94,73.06
08/12/2014,0.00,0.00,0.00,0.00,16.96,83.04
08/05/2014,0.00,0.00,0.00,0.00,3.62,96.38
07/29/2014,0.00,0.00,0.00,0.00,3.07,96.93
07/22/2014,0.00,0.00,0.00,0.00,4.74,95.26
07/15/2014,0.00,0.00,0.00,0.00,4.73,95.27
07/08/2014,0.00,0.00,0.00,0.00,4.73,95.27
07/01/2014,0.00,0.00,0.00,0.00,4.81,95.19
06/24/2014,0.00,0.00,0.00,0.00,4.81,95.19
06/17/2014,0.00,0.00,0.00,0.00,0.00,100.00
06/10/2014,0.00,0.00,0.00,0.00,0.00,100.00
06/03/2014,0.00,0.00,0.00,0.00,0.00,100.00
05/27/2014,0.00,0.00,0.00,0.00,0.00,100.00
05/20/2014,0.00,0.00,0.00,0.00,0.00,100.00
05/13/2014,0.00,0.00,0.00,0.00,0.00,100.00
05/06/2014,0.00,0.00,0.00,0.00,0.00,100.00
04/29/2014,0.00,0.00,0.00,0.00,0.00,100.00
04/22/2014,0.00,0.00,0.00,0.00,0.00,100.00
04/15/2014,0.00,0.00,0.00,0.00,0.00,100.00
04/08/2014,0.00,0.00,0.00,0.00,0.00,100.00
04/01/2014,0.00,0.00,0.00,0.00,0.00,100.00
03/25/2014,0.00,0.00,0.00,0.00,0.00,100.00
03/18/2014,0.00,0.00,0.00,0.00,0.00,100.00
03/11/2014,0.00,0.00,0.00,0.00,0.00,100.00
03/04/2014,0.00,0.00,0.00,0.00,0.00,100.00
02/25/2014,0.00,0.00,0.00,0.00,0.00,100.00
02/18/2014,0.00,0.00,0.00,0.00,0.00,100.00
02/11/2014,0.00,0.00,0.00,0.00,0.00,100.00
02/04/2014,0.00,0.00,0.00,0.00,0.00,100.00
01/28/2014,0.00,0.00,0.00,0.00,0.00,100.00
01/21/2014,0.00,0.00,0.00,0.00,0.00,100.00
01/14/2014,0.00,0.00,0.00,0.00,0.00,100.00
01/07/2014,0.00,0.00,0.00,0.00,0.00,100.00
12/31/2013,0.00,0.00,0.00,0.00,0.00,100.00
12/24/2013,0.00,0.00,0.00,0.00,0.00,100.00
12/17/2013,0.00,0.00,0.00,0.00,31.90,68.10
12/10/2013,0.00,0.00,0.00,0.00,31.90,68.10
12/03/2013,0.00,0.00,0.00,0.00,31.90,68.10
11/26/2013,0.00,0.00,0.00,0.00,31.90,68.10
11/19/2013,0.00,0.00,0.00,0.00,31.90,68.10
11/12/2013,0.00,0.00,0.00,0.00,32.22,67.78
11/05/2013,0.00,0.00,0.00,0.00,32.20,67.80
10/29/2013,0.00,0.00,0.00,0.00,46.12,53.88
10/22/2013,0.00,0.00,0.00,0.00,46.12,53.88
10/15/2013,0.00,0.00,0.00,0.00,46.02,53.98
10/08/2013,0.00,0.00,0.00,0.00,46.66,53.34
10/01/2013,0.00,0.00,0.00,3.12,56.11,43.89
09/24/2013,0.00,0.00,0.00,2.70,55.77,44.23
09/17/2013,0.00,0.00,0.00,12.48,82.59,17.41
09/10/2013,0.00,0.00,0.00,8.22,44.95,55.05
09/03/2013,0.00,0.00,0.00,1.95,36.47,63.53
08/27/2013,0.00,0.00,0.00,0.00,37.60,62.40
08/20/2013,0.00,0.00,0.00,0.00,37.63,62.37
08/13/2013,0.00,0.00,0.00,0.00,0.00,100.00
08/06/2013,0.00,0.00,0.00,0.00,5.82,94.18
07/30/2013,0.00,0.00,0.00,0.00,5.82,94.18
07/23/2013,0.00,0.00,0.00,0.00,5.82,94.18
07/16/2013,0.00,0.00,0.00,0.00,0.00,100.00
07/09/2013,0.00,0.00,0.00,0.00,0.00,100.00
07/02/2013,0.00,0.00,0.00,0.00,0.00,100.00
06/25/2013,0.00,0.00,0.00,0.00,0.00,100.00
06/18/2013,0.00,0.00,0.00,0.00,0.00,100.00
06/11/2013,0.00,0.00,0.00,0.00,0.00,100.00
06/04/2013,0.00,0.00,0.00,0.00,0.00,100.00
05/28/2013,0.00,0.00,0.00,0.00,0.00,100.00
05/21/2013,0.00,0.00,0.00,0.00,0.00,100.00
05/14/2013,0.00,0.00,0.00,0.00,0.00,100.00
05/07/2013,0.00,0.00,0.00,0.00,0.00,100.00
04/30/2013,0.00,0.00,0.00,0.00,0.00,100.00
04/23/2013,0.00,0.00,0.00,0.00,0.00,100.00
04/16/2013,0.00,0.00,0.00,0.00,0.00,100.00
04/09/2013,0.00,0.00,0.00,0.00,5.35,94.65
04/02/2013,0.00,0.00,0.00,0.00,2.66,97.34
03/26/2013,0.00,0.00,0.00,0.00,2.78,97.22
03/19/2013,0.00,0.00,0.00,0.00,2.78,97.22
03/12/2013,0.00,0.00,0.00,0.00,2.78,97.22
03/05/2013,0.00,0.00,0.00,0.00,6.90,93.10
02/26/2013,0.00,0.00,0.00,0.00,11.78,88.22
02/19/2013,0.00,0.00,0.00,0.00,11.78,88.22
02/12/2013,0.00,0.00,0.00,0.00,11.78,88.22
02/05/2013,0.00,0.00,0.00,0.00,11.87,88.13
01/29/2013,0.00,0.00,0.00,5.72,19.48,80.52
01/22/2013,0.00,0.00,0.00,5.72,19.48,80.52
01/15/2013,0.00,0.00,0.00,15.80,38.51,61.49
01/08/2013,0.00,0.00,0.00,15.80,42.18,57.82
01/01/2013,0.00,0.00,0.00,16.01,40.89,59.11
